5.956000000000000183e-01,5.704000000000000181e-01,4.756000000000000227e-01,5.270000000000000240e-01,5.991999999999999549e-01,5.874000000000000332e-01,4.919000000000000039e-01,6.351999999999999869e-01,6.349000000000000199e-01,6.203999999999999515e-01,6.425999999999999490e-01,5.866000000000000103e-01,5.938999999999999835e-01,6.059999999999999831e-01,6.229000000000000092e-01,5.974000000000000421e-01,6.262999999999999678e-01,6.424999999999999600e-01,6.431000000000000050e-01,6.149999999999999911e-01,6.390000000000000124e-01,6.382999999999999785e-01,6.357000000000000428e-01,6.510000000000000231e-01,6.314999999999999503e-01,6.497000000000000552e-01,6.593999999999999861e-01,6.541000000000000147e-01,6.563999999999999835e-01,0.000000000000000000e+00
6.241999999999999771e-01,6.479000000000000314e-01,6.452999999999999847e-01,6.654999999999999805e-01,6.588000000000000522e-01,6.740000000000000435e-01,6.340000000000000080e-01,6.853000000000000203e-01,6.613999999999999879e-01,6.700000000000000400e-01,6.629000000000000448e-01,6.490000000000000213e-01,6.650000000000000355e-01,6.712000000000000188e-01,6.588000000000000522e-01,6.683000000000000052e-01,6.649000000000000465e-01,6.772000000000000242e-01,6.566999999999999504e-01,6.512000000000000011e-01,6.639000000000000457e-01,6.492999999999999883e-01,6.441000000000000059e-01,6.449000000000000288e-01,6.381999999999999895e-01,6.518000000000000460e-01,6.454999999999999627e-01,6.489000000000000323e-01,6.400000000000000133e-01,0.000000000000000000e+00
3.447000000000000064e-01,3.173000000000000265e-01,3.165000000000000036e-01,3.144000000000000128e-01,3.249000000000000221e-01,3.484999999999999765e-01,3.699999999999999956e-01,3.687000000000000277e-01,3.780999999999999917e-01,3.896000000000000019e-01,3.890000000000000124e-01,4.043999999999999817e-01,4.245999999999999774e-01,4.102000000000000091e-01,4.058999999999999830e-01,4.183000000000000052e-01,4.189999999999999836e-01,4.173000000000000043e-01,4.290999999999999814e-01,4.339000000000000079e-01,4.455000000000000071e-01,4.433000000000000274e-01,4.248999999999999999e-01,4.220999999999999752e-01,4.294000000000000039e-01,4.369000000000000106e-01,4.316999999999999726e-01,4.333000000000000185e-01,4.324000000000000066e-01,0.000000000000000000e+00
3.551000000000000267e-01,3.633000000000000118e-01,3.820000000000000062e-01,3.968999999999999750e-01,4.010000000000000231e-01,3.934000000000000274e-01,4.114999999999999769e-01,4.328000000000000180e-01,4.390999999999999903e-01,4.482999999999999763e-01,4.505000000000000115e-01,4.475999999999999979e-01,4.426999999999999824e-01,4.384000000000000119e-01,4.384000000000000119e-01,4.369999999999999996e-01,4.363000000000000211e-01,4.384000000000000119e-01,4.369999999999999996e-01,4.292000000000000259e-01,4.264000000000000012e-01,4.278000000000000136e-01,4.384000000000000119e-01,4.313000000000000167e-01,4.341999999999999749e-01,4.305999999999999828e-01,4.313000000000000167e-01,4.299000000000000044e-01,4.299000000000000044e-01,0.000000000000000000e+00
3.032000000000000250e-01,3.074999999999999956e-01,2.752999999999999892e-01,3.100999999999999868e-01,4.146000000000000241e-01,5.090000000000000080e-01,5.662000000000000366e-01,5.874000000000000332e-01,6.024000000000000465e-01,6.191999999999999726e-01,6.259000000000000119e-01,6.364999999999999547e-01,6.310000000000000053e-01,6.427000000000000490e-01,6.382999999999999785e-01,6.281999999999999806e-01,6.521000000000000130e-01,6.631000000000000227e-01,6.552000000000000046e-01,6.552999999999999936e-01,6.655999999999999694e-01,6.632000000000000117e-01,6.590000000000000302e-01,6.535999999999999588e-01,6.552999999999999936e-01,6.692000000000000171e-01,6.721000000000000307e-01,6.665999999999999703e-01,6.576999999999999513e-01,0.000000000000000000e+00
2.104999999999999927e-01,2.604000000000000203e-01,3.106999999999999762e-01,3.887999999999999790e-01,4.638999999999999790e-01,5.592000000000000304e-01,5.987000000000000099e-01,5.587999999999999634e-01,5.846000000000000085e-01,6.036000000000000254e-01,5.886000000000000121e-01,6.264999999999999458e-01,6.644999999999999796e-01,6.270999999999999908e-01,6.250999999999999890e-01,6.729000000000000536e-01,6.439000000000000279e-01,6.581000000000000183e-01,6.581000000000000183e-01,6.821000000000000396e-01,6.872000000000000330e-01,6.957999999999999741e-01,6.794000000000000039e-01,6.790000000000000480e-01,7.127000000000000002e-01,7.171999999999999487e-01,6.884000000000000119e-01,6.808999999999999497e-01,7.123000000000000442e-01,0.000000000000000000e+00
2.102999999999999869e-01,4.892000000000000237e-01,6.097000000000000197e-01,6.262999999999999678e-01,6.516999999999999460e-01,6.595999999999999641e-01,6.685999999999999721e-01,6.780000000000000471e-01,6.871000000000000441e-01,6.924000000000000155e-01,7.002000000000000446e-01,7.099999999999999645e-01,7.147999999999999909e-01,7.178999999999999826e-01,7.229999999999999760e-01,7.238999999999999879e-01,7.298000000000000043e-01,7.314000000000000501e-01,7.324000000000000510e-01,7.324000000000000510e-01,7.362999999999999545e-01,7.379999999999999893e-01,7.409000000000000030e-01,7.423999999999999488e-01,7.429000000000000048e-01,7.459000000000000075e-01,7.460999999999999854e-01,7.473999999999999533e-01,7.462999999999999634e-01,0.000000000000000000e+00
2.026999999999999913e-01,2.740000000000000213e-01,3.669000000000000039e-01,4.531000000000000028e-01,4.575000000000000178e-01,4.596999999999999975e-01,4.596999999999999975e-01,4.603999999999999759e-01,4.603999999999999759e-01,4.617999999999999883e-01,4.617999999999999883e-01,4.617999999999999883e-01,4.617999999999999883e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,4.625000000000000222e-01,0.000000000000000000e+00
4.656000000000000139e-01,5.312999999999999945e-01,5.705000000000000071e-01,5.805000000000000160e-01,6.006000000000000227e-01,6.219999999999999973e-01,6.327000000000000401e-01,6.536999999999999478e-01,6.622000000000000108e-01,6.693999999999999950e-01,6.790000000000000480e-01,6.865999999999999881e-01,6.902000000000000357e-01,7.017999999999999794e-01,7.009999999999999565e-01,7.083000000000000407e-01,7.079999999999999627e-01,7.109999999999999654e-01,7.105000000000000204e-01,7.158999999999999808e-01,7.165000000000000258e-01,7.160999999999999588e-01,7.104000000000000314e-01,7.092000000000000526e-01,7.185000000000000275e-01,7.164000000000000368e-01,7.137999999999999901e-01,7.137000000000000011e-01,7.128999999999999782e-01,0.000000000000000000e+00
1.995000000000000107e-01,6.202999999999999625e-01,6.464999999999999636e-01,6.717999999999999527e-01,6.834999999999999964e-01,6.846999999999999753e-01,6.833000000000000185e-01,6.824000000000000066e-01,7.008999999999999675e-01,7.053000000000000380e-01,7.004000000000000226e-01,7.076999999999999957e-01,7.139999999999999680e-01,7.088999999999999746e-01,7.175000000000000266e-01,7.140999999999999570e-01,7.128999999999999782e-01,7.248999999999999888e-01,7.016999999999999904e-01,7.184000000000000385e-01,7.278999999999999915e-01,7.235000000000000320e-01,7.143000000000000460e-01,7.230999999999999650e-01,7.298999999999999932e-01,7.255000000000000338e-01,7.296000000000000263e-01,7.296000000000000263e-01,7.319999999999999840e-01,0.000000000000000000e+00
9.110000000000000042e-02,4.269999999999999907e-01,4.833999999999999964e-01,5.406999999999999584e-01,5.956000000000000183e-01,6.133999999999999453e-01,6.280000000000000027e-01,6.450000000000000178e-01,6.631000000000000227e-01,6.806999999999999718e-01,6.822000000000000286e-01,6.895000000000000018e-01,6.885999999999999899e-01,6.955000000000000071e-01,6.985999999999999988e-01,7.023000000000000353e-01,7.073000000000000398e-01,7.113000000000000433e-01,7.094000000000000306e-01,7.106999999999999984e-01,7.199999999999999734e-01,7.168999999999999817e-01,7.130999999999999561e-01,7.128999999999999782e-01,7.216000000000000192e-01,7.207999999999999963e-01,7.183000000000000496e-01,7.179999999999999716e-01,7.235000000000000320e-01,0.000000000000000000e+00
5.631000000000000449e-01,6.872000000000000330e-01,7.085000000000000187e-01,7.401999999999999691e-01,7.496000000000000441e-01,7.571999999999999842e-01,7.492999999999999661e-01,7.650000000000000133e-01,7.655999999999999472e-01,7.598000000000000309e-01,7.632999999999999785e-01,7.604999999999999538e-01,7.590999999999999970e-01,7.620999999999999996e-01,7.579000000000000181e-01,7.481999999999999762e-01,7.539000000000000146e-01,7.576000000000000512e-01,7.447000000000000286e-01,7.471999999999999753e-01,7.561999999999999833e-01,7.490999999999999881e-01,7.433999999999999497e-01,7.415000000000000480e-01,7.397000000000000242e-01,7.385000000000000453e-01,7.359999999999999876e-01,7.361999999999999655e-01,7.338999999999999968e-01,0.000000000000000000e+00
