5.701000000000000512e-01,6.437000000000000499e-01,6.747999999999999554e-01,6.823000000000000176e-01,6.926999999999999824e-01,6.968999999999999639e-01,6.992000000000000437e-01,7.139999999999999680e-01,7.275000000000000355e-01,7.280999999999999694e-01,7.231999999999999540e-01,7.318999999999999950e-01,7.348000000000000087e-01,7.387000000000000233e-01,7.396000000000000352e-01,7.331999999999999629e-01,7.417000000000000259e-01,7.458000000000000185e-01,7.479999999999999982e-01,7.475000000000000533e-01,7.568000000000000282e-01,7.546000000000000485e-01,7.541999999999999815e-01,7.544999999999999485e-01,7.617000000000000437e-01,7.638000000000000345e-01,7.596000000000000529e-01,7.607000000000000428e-01,7.664999999999999591e-01,0.000000000000000000e+00
3.304000000000000270e-01,4.149999999999999800e-01,4.593999999999999750e-01,4.920999999999999819e-01,5.348000000000000531e-01,5.646999999999999797e-01,5.964000000000000412e-01,5.430000000000000382e-01,5.471000000000000307e-01,6.189000000000000057e-01,5.877999999999999892e-01,6.347000000000000419e-01,6.393999999999999684e-01,6.307000000000000384e-01,6.528000000000000469e-01,6.595999999999999641e-01,6.272999999999999687e-01,6.771000000000000352e-01,6.536999999999999478e-01,7.023000000000000353e-01,7.043000000000000371e-01,6.801000000000000378e-01,7.057999999999999829e-01,6.704999999999999849e-01,7.238999999999999879e-01,7.282999999999999474e-01,6.975999999999999979e-01,6.861000000000000432e-01,7.292999999999999483e-01,0.000000000000000000e+00
5.538999999999999480e-01,6.565999999999999615e-01,6.891000000000000458e-01,7.195000000000000284e-01,7.264000000000000457e-01,7.365000000000000435e-01,7.357000000000000206e-01,7.429999999999999938e-01,7.493999999999999551e-01,7.544999999999999485e-01,7.608000000000000318e-01,7.571999999999999842e-01,7.638000000000000345e-01,7.675999999999999490e-01,7.701999999999999957e-01,7.631000000000000005e-01,7.707000000000000517e-01,7.747000000000000552e-01,7.750000000000000222e-01,7.709000000000000297e-01,7.808000000000000496e-01,7.812000000000000055e-01,7.806999999999999496e-01,7.792999999999999927e-01,7.796999999999999487e-01,7.899000000000000465e-01,7.943000000000000060e-01,7.902000000000000135e-01,7.929000000000000492e-01,0.000000000000000000e+00
6.959999999999999520e-01,7.268000000000000016e-01,7.345000000000000417e-01,7.483999999999999542e-01,7.466000000000000414e-01,7.492999999999999661e-01,7.510999999999999899e-01,7.480999999999999872e-01,7.592999999999999750e-01,7.650000000000000133e-01,7.703999999999999737e-01,7.709000000000000297e-01,7.714999999999999636e-01,7.712999999999999856e-01,7.774999999999999689e-01,7.792999999999999927e-01,7.825999999999999623e-01,7.810000000000000275e-01,7.802000000000000046e-01,7.775999999999999579e-01,7.819000000000000394e-01,7.875999999999999668e-01,7.836999999999999522e-01,7.829000000000000403e-01,7.885999999999999677e-01,7.914999999999999813e-01,7.920000000000000373e-01,7.884999999999999787e-01,7.885999999999999677e-01,0.000000000000000000e+00
6.609000000000000430e-01,7.165000000000000258e-01,7.267000000000000126e-01,7.366000000000000325e-01,7.442999999999999616e-01,7.522999999999999687e-01,7.526000000000000467e-01,7.678000000000000380e-01,7.672999999999999821e-01,7.663999999999999702e-01,7.738000000000000433e-01,7.774999999999999689e-01,7.755999999999999561e-01,7.758000000000000451e-01,7.813999999999999835e-01,7.737000000000000544e-01,7.820000000000000284e-01,7.794999999999999707e-01,7.788000000000000478e-01,7.737000000000000544e-01,7.826999999999999513e-01,7.810000000000000275e-01,7.842000000000000082e-01,7.840000000000000302e-01,7.822000000000000064e-01,7.872999999999999998e-01,7.899000000000000465e-01,7.869000000000000439e-01,7.911000000000000254e-01,0.000000000000000000e+00
5.548999999999999488e-01,6.290000000000000036e-01,6.610000000000000320e-01,7.026999999999999913e-01,7.123000000000000442e-01,7.306000000000000272e-01,7.317000000000000171e-01,7.510999999999999899e-01,7.499000000000000110e-01,7.539000000000000146e-01,7.567000000000000393e-01,7.554999999999999494e-01,7.596000000000000529e-01,7.597000000000000419e-01,7.651000000000000023e-01,7.645999999999999464e-01,7.755999999999999561e-01,7.714999999999999636e-01,7.759000000000000341e-01,7.682999999999999829e-01,7.820000000000000284e-01,7.853999999999999870e-01,7.863999999999999879e-01,7.851000000000000201e-01,7.804999999999999716e-01,7.875999999999999668e-01,7.880000000000000338e-01,7.805999999999999606e-01,7.825999999999999623e-01,0.000000000000000000e+00
6.444999999999999618e-01,6.946999999999999842e-01,7.149999999999999689e-01,7.365000000000000435e-01,7.367000000000000215e-01,7.443999999999999506e-01,7.504999999999999449e-01,7.523999999999999577e-01,7.594999999999999529e-01,7.678000000000000380e-01,7.654999999999999583e-01,7.740000000000000213e-01,7.693999999999999728e-01,7.753999999999999782e-01,7.752000000000000002e-01,7.730000000000000204e-01,7.800000000000000266e-01,7.772999999999999909e-01,7.809000000000000385e-01,7.834999999999999742e-01,7.862000000000000099e-01,7.860000000000000320e-01,7.865999999999999659e-01,7.789000000000000368e-01,7.890000000000000346e-01,7.891000000000000236e-01,7.842000000000000082e-01,7.879000000000000448e-01,7.957999999999999519e-01,0.000000000000000000e+00
6.896999999999999797e-01,7.140999999999999570e-01,7.261999999999999567e-01,7.176000000000000156e-01,7.295000000000000373e-01,7.455000000000000515e-01,7.522999999999999687e-01,7.477000000000000313e-01,7.491999999999999771e-01,7.689000000000000279e-01,7.709000000000000297e-01,7.738000000000000433e-01,7.705999999999999517e-01,7.760000000000000231e-01,7.769000000000000350e-01,7.718000000000000416e-01,7.782999999999999918e-01,7.811000000000000165e-01,7.730000000000000204e-01,7.845999999999999641e-01,7.913000000000000034e-01,7.753999999999999782e-01,7.760000000000000231e-01,7.747000000000000552e-01,7.865999999999999659e-01,7.845999999999999641e-01,7.791000000000000147e-01,7.842999999999999972e-01,7.884999999999999787e-01,0.000000000000000000e+00
6.149000000000000021e-01,6.765999999999999792e-01,6.996999999999999886e-01,7.281999999999999584e-01,7.315000000000000391e-01,7.453999999999999515e-01,7.560000000000000053e-01,7.681999999999999940e-01,7.691999999999999948e-01,7.669000000000000261e-01,7.741999999999999993e-01,7.750000000000000222e-01,7.735999999999999543e-01,7.739000000000000323e-01,7.790000000000000258e-01,7.802999999999999936e-01,7.813999999999999835e-01,7.843999999999999861e-01,7.829000000000000403e-01,7.785999999999999588e-01,7.919000000000000483e-01,7.873999999999999888e-01,7.841000000000000192e-01,7.778000000000000469e-01,7.842000000000000082e-01,7.952000000000000179e-01,7.956999999999999629e-01,7.875999999999999668e-01,7.913999999999999924e-01,0.000000000000000000e+00
7.197999999999999954e-01,7.270999999999999686e-01,7.569000000000000172e-01,7.620000000000000107e-01,7.564999999999999503e-01,7.503999999999999559e-01,7.574999999999999512e-01,7.580000000000000071e-01,7.684999999999999609e-01,7.697000000000000508e-01,7.740000000000000213e-01,7.699000000000000288e-01,7.640000000000000124e-01,7.693999999999999728e-01,7.737000000000000544e-01,7.742999999999999883e-01,7.721999999999999975e-01,7.708000000000000407e-01,7.714999999999999636e-01,7.855999999999999650e-01,7.912000000000000144e-01,7.834999999999999742e-01,7.838000000000000522e-01,7.774999999999999689e-01,7.890000000000000346e-01,7.934999999999999831e-01,7.899000000000000465e-01,7.864999999999999769e-01,7.925999999999999712e-01,0.000000000000000000e+00
