1.870999999999999885e-01,1.630000000000000060e-01,1.756000000000000061e-01,1.789000000000000035e-01,1.773000000000000131e-01,1.761000000000000065e-01,1.746999999999999942e-01,1.756999999999999951e-01,1.741000000000000048e-01,1.713000000000000078e-01,1.713000000000000078e-01,1.711999999999999911e-01,1.696000000000000008e-01,1.698000000000000065e-01,1.688999999999999946e-01,1.695000000000000118e-01,1.691999999999999893e-01,1.683000000000000052e-01,1.685000000000000109e-01,1.680000000000000104e-01,1.683999999999999941e-01,1.685000000000000109e-01,1.686999999999999889e-01,1.683000000000000052e-01,1.683999999999999941e-01,1.688999999999999946e-01,1.691000000000000003e-01,1.688999999999999946e-01,1.688000000000000056e-01,0.000000000000000000e+00
4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,4.638999999999999790e-01,0.000000000000000000e+00
4.587999999999999856e-01,2.575000000000000067e-01,2.288999999999999924e-01,2.170999999999999874e-01,2.107999999999999874e-01,2.058999999999999997e-01,2.021000000000000019e-01,1.988999999999999935e-01,1.985999999999999988e-01,1.990999999999999992e-01,1.985999999999999988e-01,1.995000000000000107e-01,2.066999999999999948e-01,2.069000000000000006e-01,2.053000000000000103e-01,2.069999999999999896e-01,2.106000000000000094e-01,2.099999999999999922e-01,2.114000000000000046e-01,2.117999999999999883e-01,2.160999999999999865e-01,2.154000000000000081e-01,2.137999999999999901e-01,2.139999999999999958e-01,2.154000000000000081e-01,2.169999999999999984e-01,2.167999999999999927e-01,2.185999999999999888e-01,2.157999999999999918e-01,0.000000000000000000e+00
4.980999999999999872e-01,5.135999999999999455e-01,5.087000000000000410e-01,5.073999999999999622e-01,5.064999999999999503e-01,5.043999999999999595e-01,5.016000000000000458e-01,5.063999999999999613e-01,5.044999999999999485e-01,5.032999999999999696e-01,5.198000000000000398e-01,5.542000000000000259e-01,5.198000000000000398e-01,5.689999999999999503e-01,5.570000000000000506e-01,5.878999999999999782e-01,5.699999999999999512e-01,5.965000000000000302e-01,5.987999999999999989e-01,5.733000000000000318e-01,6.125000000000000444e-01,5.988999999999999879e-01,6.211999999999999744e-01,6.218000000000000194e-01,6.181999999999999718e-01,6.308000000000000274e-01,6.191999999999999726e-01,6.183999999999999497e-01,6.250999999999999890e-01,0.000000000000000000e+00
8.659999999999999643e-02,9.850000000000000422e-02,9.679999999999999716e-02,9.729999999999999760e-02,9.719999999999999474e-02,9.639999999999999958e-02,9.579999999999999627e-02,9.700000000000000289e-02,9.470000000000000639e-02,9.510000000000000397e-02,9.700000000000000289e-02,9.840000000000000135e-02,9.750000000000000333e-02,9.959999999999999409e-02,9.959999999999999409e-02,1.013000000000000012e-01,1.024000000000000049e-01,1.019999999999999934e-01,1.023000000000000020e-01,1.019999999999999934e-01,1.037000000000000005e-01,1.055999999999999994e-01,1.087999999999999939e-01,1.073000000000000065e-01,1.095000000000000001e-01,1.159000000000000030e-01,1.202000000000000013e-01,1.226000000000000006e-01,1.248999999999999971e-01,0.000000000000000000e+00
1.900999999999999912e-01,2.708999999999999742e-01,3.580999999999999739e-01,3.694000000000000061e-01,3.744999999999999996e-01,3.912999999999999812e-01,4.002999999999999892e-01,3.827999999999999736e-01,3.911000000000000032e-01,4.012000000000000011e-01,3.896999999999999909e-01,3.995000000000000218e-01,4.144999999999999796e-01,3.889000000000000234e-01,3.942999999999999838e-01,3.930000000000000160e-01,4.097000000000000086e-01,3.991999999999999993e-01,4.147000000000000131e-01,4.254000000000000004e-01,4.238999999999999990e-01,4.274999999999999911e-01,4.228999999999999981e-01,4.204999999999999849e-01,4.268000000000000127e-01,4.268000000000000127e-01,4.384000000000000119e-01,4.413000000000000256e-01,4.389000000000000123e-01,0.000000000000000000e+00
5.007000000000000339e-01,5.295999999999999597e-01,5.329000000000000403e-01,5.106000000000000538e-01,5.010999999999999899e-01,5.016000000000000458e-01,5.014999999999999458e-01,4.840999999999999748e-01,4.865999999999999770e-01,4.989999999999999991e-01,4.829999999999999849e-01,5.010999999999999899e-01,4.976999999999999758e-01,5.033999999999999586e-01,5.270000000000000240e-01,5.461000000000000298e-01,5.626999999999999780e-01,5.540000000000000480e-01,5.745999999999999996e-01,5.921999999999999487e-01,5.716999999999999860e-01,5.812000000000000499e-01,5.883000000000000451e-01,5.904000000000000359e-01,5.923000000000000487e-01,5.809999999999999609e-01,5.897000000000000020e-01,5.930999999999999606e-01,5.933000000000000496e-01,0.000000000000000000e+00
4.945999999999999841e-01,4.872000000000000219e-01,4.948000000000000176e-01,4.993000000000000216e-01,5.116000000000000547e-01,5.122999999999999776e-01,5.131000000000000005e-01,5.282000000000000028e-01,3.704999999999999960e-01,3.725999999999999868e-01,3.533999999999999919e-01,3.279000000000000248e-01,3.356000000000000094e-01,3.171999999999999820e-01,3.178000000000000269e-01,3.160999999999999921e-01,3.216999999999999860e-01,3.212999999999999745e-01,3.255000000000000115e-01,3.221999999999999864e-01,3.244000000000000217e-01,3.251999999999999891e-01,3.237999999999999767e-01,3.235999999999999988e-01,3.281999999999999917e-01,3.292999999999999816e-01,3.276000000000000023e-01,3.297999999999999821e-01,3.302999999999999825e-01,0.000000000000000000e+00
4.384000000000000119e-01,1.135000000000000037e-01,1.194999999999999951e-01,1.194999999999999951e-01,1.252000000000000057e-01,1.534000000000000086e-01,2.223999999999999866e-01,1.741000000000000048e-01,2.462000000000000022e-01,2.822000000000000064e-01,2.758999999999999786e-01,2.867999999999999994e-01,3.110999999999999877e-01,3.020999999999999797e-01,3.089000000000000079e-01,3.049999999999999933e-01,3.128000000000000225e-01,3.180999999999999939e-01,3.195000000000000062e-01,3.246999999999999886e-01,3.215999999999999970e-01,3.230999999999999983e-01,3.185000000000000053e-01,3.226999999999999869e-01,3.225000000000000089e-01,3.210999999999999965e-01,3.200999999999999956e-01,3.240000000000000102e-01,3.221999999999999864e-01,0.000000000000000000e+00
2.857000000000000095e-01,3.295000000000000151e-01,3.679000000000000048e-01,4.012999999999999901e-01,4.307000000000000273e-01,4.480999999999999983e-01,4.375000000000000000e-01,4.314999999999999947e-01,4.406999999999999806e-01,4.416999999999999815e-01,4.350999999999999868e-01,4.253000000000000114e-01,4.385999999999999899e-01,4.015000000000000235e-01,4.329999999999999960e-01,4.001000000000000112e-01,4.114999999999999769e-01,4.128000000000000003e-01,4.218999999999999972e-01,4.263000000000000123e-01,4.496999999999999886e-01,4.401999999999999802e-01,4.148999999999999910e-01,4.278000000000000136e-01,4.388000000000000234e-01,4.302000000000000268e-01,4.205999999999999739e-01,4.340999999999999859e-01,4.173000000000000043e-01,0.000000000000000000e+00
4.849999999999999867e-01,4.864999999999999880e-01,4.883000000000000118e-01,4.484000000000000208e-01,4.429000000000000159e-01,4.419000000000000150e-01,4.804999999999999827e-01,4.576999999999999957e-01,5.167000000000000481e-01,5.661000000000000476e-01,5.638999999999999568e-01,5.744000000000000217e-01,5.849999999999999645e-01,5.798999999999999710e-01,5.835000000000000187e-01,5.826999999999999957e-01,5.850999999999999535e-01,5.848999999999999755e-01,5.857999999999999874e-01,5.876000000000000112e-01,5.835000000000000187e-01,5.860999999999999543e-01,5.857999999999999874e-01,5.857999999999999874e-01,5.864000000000000323e-01,5.855000000000000204e-01,5.864000000000000323e-01,5.877999999999999892e-01,5.872000000000000552e-01,0.000000000000000000e+00
